Entity,Code_co2,Year,emissions_from_oil,emissions_from_coal,emissions_from_cement,emissions_from_gas,emissions_from_flaring,emissions_from_other_industry,Annual CO2 emissions,Code_pop,population_historical,Caucasian,co2_per_capita
Kazakhstan,KAZ,1880,54335.0,876365.0,,0.0,0.0,,930700.0,KAZ,3492849.0,True,0.26645869890167023
Kazakhstan,KAZ,1890,329836.0,1469584.0,,0.0,0.0,,1799420.0,KAZ,3812791.0,True,0.4719429939904915
Kazakhstan,KAZ,1900,1009853.0,3980539.0,,0.0,0.0,,4990392.0,KAZ,4161983.0,True,1.199041899017848
Kazakhstan,KAZ,1910,929063.0,5467953.0,,0.0,0.0,,6397016.0,KAZ,4543093.0,True,1.408075071322555
Kazakhstan,KAZ,1920,449412.0,1610574.0,,0.0,0.0,,2059986.0,KAZ,4964613.0,True,0.4149338528501617
Kazakhstan,KAZ,1930,2080001.1,8208626.0,93892.0,9568.0,0.0,,10392087.1,KAZ,5439477.0,True,1.91049380298878
Kazakhstan,KAZ,1940,3213273.0,28862048.0,179092.0,60400.0,0.0,,32314813.0,KAZ,5959762.0,True,5.422165012629699
Kazakhstan,KAZ,1950,3996848.0,40702984.0,328748.0,128874.0,0.0,,45157454.0,KAZ,6787150.0,True,6.653374980661987
Kazakhstan,KAZ,1960,13433564.0,80443320.0,1443270.0,1115373.0,0.0,,96435527.0,KAZ,9429982.0,True,10.226480495933078
Kazakhstan,KAZ,1970,34675800.0,114423900.0,3059645.0,4753342.0,0.0,,156912687.0,KAZ,12419057.0,True,12.634831050376853
Kazakhstan,KAZ,1980,63381772.0,152570940.0,2447216.0,10541158.0,1245893.0,,230186979.0,KAZ,15152952.0,True,15.1909000305683
Kazakhstan,KAZ,1990,56223760.0,174960000.0,1015077.94,27623386.0,6464185.0,1886680.0,268173088.94,KAZ,17154060.0,True,15.633213882894195
Kazakhstan,KAZ,2000,24185742.0,95887600.0,1999.0001,14542795.0,7074891.0,1687171.0,143380198.00010002,KAZ,15501107.0,True,9.249674749042118
Kazakhstan,KAZ,2010,51173812.0,144713420.0,1025235.06,34219372.0,14561432.0,3109952.0,248803223.06,KAZ,16836809.0,True,14.777338334122577
Kazakhstan,KAZ,2020,39694384.0,165768530.0,4450168.0,32541942.0,9363097.0,3668362.0,255486483.0,KAZ,19482117.0,True,13.113897375731806
Kenya,KEN,1950,791424.0,117248.0,0.0,,,,908672.0,KEN,5769190.0,False,0.1575042596967685
Kenya,KEN,1960,2136549.0,113413.0,174183.0,,,,2424145.0,KEN,7695306.0,False,0.3150160630389487
Kenya,KEN,1970,2465872.0,219840.0,392503.0,,,,3078215.0,KEN,11368805.0,False,0.2707597676272924
Kenya,KEN,1980,5511059.0,47604.0,630614.0,,,,6189277.0,KEN,16018464.0,False,0.38638392545003064
Kenya,KEN,1990,4664272.0,403040.0,751732.0,,,,5819044.0,KEN,22892657.0,False,0.254188231623791
Kenya,KEN,2000,9661968.0,175872.0,571000.0,,0.0,,10408840.0,KEN,30642894.0,False,0.3396820156738459
Kenya,KEN,2010,9687616.0,626544.0,1849000.0,,0.0,,12163160.0,KEN,41598570.0,False,0.2923937048797591
Kenya,KEN,2020,16109709.0,2180454.0,3691672.0,,0.0,,21981835.0,KEN,52217327.0,False,0.4209682161631904
Kiribati,KIR,1970,21984.0,,0.0,,,,21984.0,KIR,57529.0,False,0.3821377044620974
Kiribati,KIR,1980,29312.0,,0.0,,,,29312.0,KIR,61170.0,False,0.47918914500572174
Kiribati,KIR,1990,21984.0,,0.0,,,,21984.0,KIR,74871.0,False,0.29362503506030374
Kiribati,KIR,2000,36640.0,,0.0,,0.0,,36640.0,KIR,88631.0,False,0.4133993749365346
Kiribati,KIR,2010,58624.0,,0.0,,0.0,,58624.0,KIR,108717.0,False,0.539234894266766
Kiribati,KIR,2020,65952.0,,0.0,,0.0,,65952.0,KIR,126110.0,False,0.5229720085639521
Kosovo,OWID_KOS,2000,,,,,0.0,,0.0,OWID_KOS,1802488.0,False,0.0
Kosovo,OWID_KOS,2010,1597504.0,6613520.0,143664.0,,0.0,,8354688.0,OWID_KOS,1788755.0,False,4.6706720596168845
Kosovo,OWID_KOS,2020,2172752.0,6096896.0,181734.0,,0.0,,8451382.0,OWID_KOS,1751415.0,False,4.825459414245053
Kuwait,KWT,1950,384720.0,,0.0,0.0,0.0,,384720.0,KWT,153972.0,False,2.4986361156573924
Kuwait,KWT,1960,5990640.0,,0.0,1806352.0,0.0,,7796992.0,KWT,311065.0,False,25.065475061482328
Kuwait,KWT,1970,278464.0,,0.0,3916816.0,20826176.0,,25021456.0,KWT,809118.0,False,30.92435961132987
Kuwait,KWT,1980,6499936.0,0.0,613318.0,13945184.0,3557744.0,,24616182.0,KWT,1504788.0,False,16.358571439963637
Kuwait,KWT,1990,22117426.0,0.0,375574.0,13969479.0,1344558.0,,37807037.0,KWT,1684833.0,False,22.439634670023676
Kuwait,KWT,2000,31277424.0,42.0,458849.0,20685526.0,2467807.0,,54889648.0,KWT,1954713.0,False,28.080668619894585
Kuwait,KWT,2010,60005330.0,3378.0,717046.0,28132192.0,2015347.0,,90873293.0,KWT,2943372.0,False,30.873872891364055
Kuwait,KWT,2020,41229416.0,162671.0,1187488.0,51686070.0,1389162.0,,95654807.0,KWT,4400146.0,False,21.739007523841256
Kyrgyzstan,KGZ,1870,511.0,21539.0,,0.0,0.0,,22050.0,KGZ,837169.0,False,0.026338767919022323
Kyrgyzstan,KGZ,1880,10336.0,69542.0,,0.0,0.0,,79878.0,KGZ,917097.0,False,0.08709874746073752
Kyrgyzstan,KGZ,1890,54026.0,100411.0,,0.0,0.0,,154437.0,KGZ,1004657.0,False,0.1537211207407105
Kyrgyzstan,KGZ,1900,161977.0,266329.0,,0.0,0.0,,428306.0,KGZ,1100576.0,False,0.38916530980141306
Kyrgyzstan,KGZ,1910,158907.0,390125.0,,0.0,0.0,,549032.0,KGZ,1205653.0,False,0.4553814405969213
Kyrgyzstan,KGZ,1920,70864.0,105936.0,,0.0,0.0,,176800.0,KGZ,1320825.0,False,0.13385573410557797
Kyrgyzstan,KGZ,1930,330213.0,543604.0,16187.999,1785.0,0.0,,891789.999,KGZ,1447162.0,False,0.6162337036212946
Kyrgyzstan,KGZ,1940,574801.0,2153668.0,30878.0,12699.0,0.0,,2772046.0,KGZ,1585583.0,False,1.7482818622550822
Kyrgyzstan,KGZ,1950,722016.0,3067166.0,56681.0,27363.0,0.0,,3873226.0,KGZ,1751142.0,False,2.2118286238351885
Kyrgyzstan,KGZ,1960,2231623.0,5574443.0,248840.0,217777.0,0.0,,8272683.0,KGZ,2215516.0,False,3.73397574199419
Kyrgyzstan,KGZ,1970,5103094.0,7024343.0,527525.0,822181.0,0.0,,13477143.0,KGZ,3025143.0,False,4.4550432822514505
Kyrgyzstan,KGZ,1980,8642620.0,8678301.0,614542.0,1689393.0,215792.0,,19840648.0,KGZ,3729371.0,False,5.320105722922176
Kyrgyzstan,KGZ,1990,7543532.0,7087896.0,591522.0,3712039.0,262968.0,,19197957.0,KGZ,4459545.0,False,4.304913842107211
Kyrgyzstan,KGZ,2000,1205456.0,1864976.0,193114.0,1311712.0,0.0,,4575258.0,KGZ,5025151.0,False,0.9104717450281593
Kyrgyzstan,KGZ,2010,2755328.0,2682048.0,354024.0,564256.0,0.0,,6355656.0,KGZ,5491763.0,False,1.1573070432937473
Kyrgyzstan,KGZ,2020,3636301.0,3174432.0,888945.0,648816.0,0.0,,8348494.0,KGZ,6664142.0,False,1.2527485158629572
Laos,LAO,1960,80608.0,0.0,0.0,,,,80608.0,LAO,2121516.0,False,0.03799547116307395
Laos,LAO,1970,571584.0,0.0,0.0,,,,571584.0,LAO,2669703.0,False,0.21410022013684668
Laos,LAO,1980,186864.0,,0.0,,,,186864.0,LAO,3292574.0,False,0.0567531663677111
Laos,LAO,1990,509296.0,3664.0,,,,,512960.0,LAO,4311960.0,False,0.11896214250596017
Laos,LAO,2000,883024.0,40304.0,37072.0,,0.0,,960400.0,LAO,5431214.0,False,0.17682971063191397
Laos,LAO,2010,1908944.0,637536.0,458033.0,,0.0,,3004513.0,LAO,6334198.0,False,0.47433203066907603
Laos,LAO,2020,3271952.0,13868240.0,2351495.0,,0.0,,19491687.0,LAO,7346533.0,False,2.653181711699927
Latvia,LVA,1870,3237.0,22616.0,,0.0,0.0,,25853.0,LVA,1326874.0,True,0.019484140920690285
Latvia,LVA,1880,44260.0,49393.0,,0.0,0.0,,93653.0,LVA,1558152.0,True,0.06010517587501091
Latvia,LVA,1890,138403.0,42667.0,,0.0,0.0,,181070.0,LVA,1829735.0,True,0.09895968541892679
Latvia,LVA,1900,394558.0,107607.0,,0.0,0.0,,502165.0,LVA,2148646.0,True,0.23371230067679832
Latvia,LVA,1910,457434.0,186275.0,,0.0,0.0,,643709.0,LVA,2450389.0,True,0.2626966575511072
Latvia,LVA,1920,166102.0,41187.0,,0.0,0.0,,207289.0,LVA,1860798.0,True,0.1113979056297352
Latvia,LVA,1930,811525.0,221593.0,5828.0,3173.0,0.0,,1042119.0,LVA,1875135.0,True,0.5557567855114431
Latvia,LVA,1940,1973670.0,1226595.0,11116.0,31536.002,0.0,,3242917.002,LVA,1921871.0,True,1.6873749601299983
Latvia,LVA,1950,2601589.0,1833135.0,20405.0,71306.0,0.0,,4526435.0,LVA,1918725.0,True,2.3590848089225918
Latvia,LVA,1960,6443931.0,2669911.0,89582.0,454798.0,0.0,,9658222.0,LVA,2131169.0,True,4.531889305822298
Latvia,LVA,1970,11581792.0,2644315.0,189909.0,1349543.0,0.0,,15765559.0,LVA,2357562.0,True,6.687229858642105
Latvia,LVA,1980,17605330.0,2932235.0,282663.0,2488895.0,65664.0,,23374787.0,LVA,2511754.0,True,9.306160953660271
Latvia,LVA,1990,10462324.0,2811669.0,345783.0,5493226.0,11.0,548588.0,19661601.0,LVA,2660130.0,True,7.3912180983636135
Latvia,LVA,2000,3880166.0,569863.0,88369.0,2504234.0,7.0,38990.0,7081629.0,LVA,2368321.0,True,2.9901474504511847
Latvia,LVA,2010,4251276.0,455342.0,430567.0,3392969.0,4.0,24363.0,8554521.0,LVA,2097834.0,True,4.077787374978191
Latvia,LVA,2020,4173993.0,98523.0,550832.0,2103025.0,11.0,71604.0,6997988.0,LVA,1901119.0,True,3.6809836732997776
Lebanon,LBN,1940,,,21806.0,,,,21806.0,LBN,1115039.0,False,0.019556266641794592
Lebanon,LBN,1950,1377991.0,3655.0,130518.01,,,,1512164.01,LBN,1349349.0,False,1.1206618969592004
Lebanon,LBN,1960,2142820.0,11008.0,422177.0,,,,2576005.0,LBN,1794410.0,False,1.4355721379171984
Lebanon,LBN,1970,3268917.0,10982.0,660826.0,,,,3940725.0,LBN,2386119.0,False,1.6515207330397186
Lebanon,LBN,1980,5419056.0,14656.0,456046.0,,,,5889758.0,LBN,2944766.0,False,2.000076746335702
Lebanon,LBN,1990,7760352.0,,107843.0,,,,7868195.0,LBN,3595174.0,False,2.188543586485661
Lebanon,LBN,2000,13333296.0,501968.03,1631000.0,,0.0,,15466264.03,LBN,4329344.0,False,3.572426684042663
Lebanon,LBN,2010,16378080.0,564256.0,2570611.0,483648.0,0.0,,19996595.0,LBN,5041290.0,False,3.9665631217406654
Lebanon,LBN,2020,22335744.0,626544.0,852575.0,,0.0,,23814863.0,LBN,5702401.0,False,4.176286971049564
Lesotho,LSO,1990,330582.0,1142346.0,0.0,,,,1472928.0,LSO,1809697.0,False,0.8139086266927558
Lesotho,LSO,2000,381056.0,1469264.0,0.0,,0.0,,1850320.0,LSO,2003918.0,False,0.9233511550871842
Lesotho,LSO,2010,523952.0,1751392.0,0.0,,0.0,,2275344.0,LSO,1996257.0,False,1.1398051453294842
Lesotho,LSO,2020,633872.0,1538880.0,0.0,,0.0,,2172752.0,LSO,2235727.0,False,0.9718324285567961
Liberia,LBR,1950,47632.0,,0.0,,,,47632.0,LBR,918911.0,False,0.051835270227475784
Liberia,LBR,1960,164880.0,,0.0,,,,164880.0,LBR,1139519.0,False,0.14469262908297273
Liberia,LBR,1970,1406976.0,,43611.0,,,,1450587.0,LBR,1466675.0,False,0.9890309714149351
Liberia,LBR,1980,1989552.0,,48006.0,,,,2037558.0,LBR,1929262.0,False,1.0561333815728502
Liberia,LBR,1990,436016.0,,20116.0,,,,456132.0,LBR,2223667.0,False,0.20512603730684495
Liberia,LBR,2000,370064.0,,28705.0,,0.0,,398769.0,LBR,2928117.0,False,0.13618615649579577
Liberia,LBR,2010,681504.0,,27764.0,,0.0,,709268.0,LBR,4058897.0,False,0.17474402528568722
Liberia,LBR,2020,618428.0,,161197.0,,0.0,,779625.0,LBR,5149471.0,False,0.15139904662051695
Libya,LBY,1950,128240.01,14656.0,0.0,,,,142896.01,LBY,1131470.0,False,0.12629235419410148
Libya,LBY,1960,604560.0,87936.0,0.0,,,,692496.0,LBY,1492892.0,False,0.463862087813452
Libya,LBY,1970,2846928.0,0.0,47246.0,0.0,29410928.0,,32305102.0,LBY,2082597.0,False,15.511931497068323
Libya,LBY,1980,14196065.0,3664.0,1491411.0,2318996.0,8770421.0,,26780557.0,LBY,3424375.0,False,7.82056784084687
Libya,LBY,1990,18904350.0,14655.0,1108425.0,9272657.0,7213695.0,,36513782.0,LBY,4445242.0,False,8.214126924923322
Libya,LBY,2000,34152144.0,0.0,1212895.0,9497088.0,8376415.5,,53238542.5,LBY,5305020.0,False,10.035502693675047
Libya,LBY,2010,36117464.0,,2699306.0,13196907.0,7134241.0,,59147918.0,LBY,6497838.0,False,9.102707392828199
Libya,LBY,2020,21937692.0,,1201228.0,6447953.0,4650531.0,,34237404.0,LBY,7045404.0,False,4.859537366487429
Liechtenstein,LIE,1960,15448.0,,,0.0,,,15448.0,LIE,16511.0,True,0.9356186784567864
Liechtenstein,LIE,1970,111005.0,,,0.0,,,111005.0,LIE,21170.0,True,5.243504959848843
Liechtenstein,LIE,1980,157827.0,,,0.0,,,157827.0,LIE,25113.0,True,6.284673276788914
Liechtenstein,LIE,1990,173286.0,96.0,0.0,25588.0,0.0,0.0,198970.0,LIE,28911.0,True,6.882155580920757
Liechtenstein,LIE,2000,162872.0,63.0,0.0,53925.0,0.0,0.0,216860.0,LIE,33136.0,True,6.544543698696282
Liechtenstein,LIE,2010,130264.0,5.0,0.0,60561.0,0.0,0.0,190830.0,LIE,36021.0,True,5.297742983259766
Liechtenstein,LIE,2020,93460.0,0.0,0.0,48469.0,0.0,0.0,141929.0,LIE,38793.0,True,3.6586239785528316
Lithuania,LTU,1870,6512.0,33812.0,,0.0,0.0,,40324.0,LTU,1623040.0,True,0.024844735804416405
Lithuania,LTU,1880,79848.0,66228.0,,0.0,0.0,,146076.0,LTU,1880185.0,True,0.07769235474168765
Lithuania,LTU,1890,229776.0,52647.0,,0.0,0.0,,282423.0,LTU,2178071.0,True,0.12966657193452372
Lithuania,LTU,1900,651247.0,132008.0,,0.0,0.0,,783255.0,LTU,2523151.0,True,0.31042731885646163
Lithuania,LTU,1910,770754.0,233273.0,,0.0,0.0,,1004027.0,LTU,2850870.0,True,0.3521826670454984
Lithuania,LTU,1920,273007.0,50313.0,,0.0,0.0,,323320.0,LTU,2283303.0,True,0.1416018811344793
Lithuania,LTU,1930,1323811.0,268660.0,22013.0,6639.0,0.0,,1621123.0,LTU,2417070.0,True,0.6706975801280062
Lithuania,LTU,1940,3362234.0,1553021.0,41987.0,68897.0,0.0,,5026139.0,LTU,2453223.0,True,2.04879010183746
Lithuania,LTU,1950,4439171.0,2324773.0,77073.0,156038.0,0.0,,6997055.0,LTU,2433001.0,True,2.8758948311159758
Lithuania,LTU,1960,10419019.0,3208452.0,338366.0,943056.0,0.0,,14908893.0,LTU,2769098.0,True,5.3840250507566
Lithuania,LTU,1970,17984802.0,3051870.0,717315.0,2687569.0,0.0,,24441556.0,LTU,3135873.0,True,7.794179164781227
Lithuania,LTU,1980,26831812.0,3321448.0,1235061.0,4864692.0,330312.0,,36583325.0,LTU,3428416.0,True,10.670620193115422
Lithuania,LTU,1990,19809414.0,3190313.0,1668072.0,10598202.0,23885.0,482133.0,35772019.0,LTU,3695015.0,True,9.681156639418242
Lithuania,LTU,2000,6478831.0,379646.0,292541.0,4546172.0,110203.0,70990.0,11878383.0,LTU,3500410.0,True,3.3934261986453014
Lithuania,LTU,2010,6832070.0,844837.0,289045.0,5565585.0,257943.98,44790.0,13834270.98,LTU,3097719.0,True,4.465954135930341
Lithuania,LTU,2020,7998631.0,622773.0,556685.0,4142101.8,181610.0,60945.0,13562745.8,LTU,2795766.0,True,4.851173453000001
Luxembourg,LUX,1950,172208.0,7181440.0,65417.0,,,,7419065.0,LUX,296578.0,True,25.015560830540363
Luxembourg,LUX,1960,648528.0,10753840.0,105394.0,,,,11507762.0,LUX,313886.0,True,36.66223405949931
Luxembourg,LUX,1970,4081696.0,9486096.0,119931.0,47632.0,,,13735355.0,LUX,339338.0,True,40.47691387348308
Luxembourg,LUX,1980,2975168.0,6910304.0,217131.0,970960.0,,,11073563.0,LUX,363710.0,True,30.446132908086113
Luxembourg,LUX,1990,3876018.0,6302350.0,539358.0,1035802.94,26.0,59620.0,11813174.94,LUX,381707.0,True,30.948279544257765
Luxembourg,LUX,2000,6063023.0,470808.0,491553.0,1609222.0,40.0,67787.0,8702433.0,LUX,436142.0,True,19.953210193010534
Luxembourg,LUX,2010,7586010.0,326491.0,370656.0,2842085.0,72.0,69345.0,11194659.0,LUX,507418.0,True,22.062006077829324
Luxembourg,LUX,2020,5906837.0,237493.0,399139.0,1469361.0,37.0,62057.0,8074924.0,LUX,630597.0,True,12.805205226158703
Macao,MAC,1870,,,0.0,,,,0.0,,,False,
Macao,MAC,1880,,,0.0,,,,0.0,,,False,
Macao,MAC,1890,,,0.0,,,,0.0,,,False,
Macao,MAC,1900,,,0.0,,,,0.0,MAC,64000.0,False,0.0
Macao,MAC,1910,,,0.0,,,,0.0,MAC,76000.0,False,0.0
Macao,MAC,1920,,,0.0,,,,0.0,MAC,84000.0,False,0.0
Macao,MAC,1930,,,0.0,,,,0.0,,,False,
Macao,MAC,1940,,,0.0,,,,0.0,MAC,375000.0,False,0.0
Macao,MAC,1950,,,0.0,,,,0.0,MAC,196670.0,False,0.0
Macao,MAC,1960,36640.0,14656.0,0.0,,,,51296.0,MAC,173333.0,False,0.295939030651982
Macao,MAC,1970,190785.0,14399.0,0.0,,,,205184.0,MAC,257405.0,False,0.7971251529690565
Macao,MAC,1980,516623.97,10992.0,0.0,,,,527615.97,MAC,246108.0,False,2.1438391681700715
Macao,MAC,1990,901344.0,,0.0,,,,901344.0,MAC,351127.0,False,2.5670028223406347
Macao,MAC,2000,1527888.0,,0.0,,0.0,,1527888.0,MAC,437317.0,False,3.4937768255064405
Macao,MAC,2010,937101.0,0.0,0.0,297667.0,0.0,,1234768.0,MAC,562810.0,False,2.1939340097013202
Macao,MAC,2020,894016.0,,0.0,139232.0,0.0,,1033248.0,MAC,683073.0,False,1.5126465253347738
Madagascar,MDG,1950,139232.0,161216.0,3634.0,,,,304082.0,MDG,3956075.0,False,0.07686456904886788
Madagascar,MDG,1960,351744.0,47632.0,0.0,,,,399376.0,MDG,5111034.0,False,0.07813996150289745
Madagascar,MDG,1970,879360.0,54960.0,36343.0,,,,970663.0,MDG,6672005.0,False,0.14548295452416476
Madagascar,MDG,1980,1520343.0,66102.0,27494.0,,,,1613939.0,MDG,9006039.0,False,0.17920630812280516
Madagascar,MDG,1990,886688.0,32976.0,24632.0,,,,944296.0,MDG,12055648.0,False,0.07832809982507784
Madagascar,MDG,2000,1901616.0,25648.0,20619.0,,0.0,,1947883.0,MDG,16516337.0,False,0.117936743480107
Madagascar,MDG,2010,1704096.0,106049.0,61698.0,,0.0,,1871843.0,MDG,22183343.0,False,0.08438056428194794
Madagascar,MDG,2020,2542816.0,1374000.0,58124.0,,0.0,,3974940.0,MDG,28953560.0,False,0.13728674470427815
Malawi,MWI,1950,44477.0,183720.0,6353.0,0.0,0.0,,234550.0,MWI,2950300.0,False,0.07950038979086872
Malawi,MWI,1960,143314.0,272293.0,22740.0,0.0,0.0,,438347.0,MWI,3628136.0,False,0.12081878959333388
Malawi,MWI,1970,304112.0,117248.0,32708.998,,,,454068.998,MWI,4633949.0,False,0.09798748281433396
Malawi,MWI,1980,494640.0,172208.0,43228.0,,,,710076.0,MWI,6265530.0,False,0.11333055623387008
Malawi,MWI,1990,519194.0,173065.0,48074.0,,,,740333.0,MWI,9545860.0,False,0.07755540098011075
Malawi,MWI,2000,633872.0,168544.0,55230.0,,0.0,,857646.0,MWI,11315946.0,False,0.07579092371066458
Malawi,MWI,2010,784096.0,168544.0,15858.0,,0.0,,968498.0,MWI,14826466.0,False,0.0653222419961709
Malawi,MWI,2020,1308048.0,219840.0,240277.0,,0.0,,1768165.0,MWI,19533886.0,False,0.09051783142381398
Malaysia,MYS,1890,0.0,7328.0,0.0,0.0,,,7328.0,MYS,1513275.0,False,0.004842477408270143
Malaysia,MYS,1900,0.0,58624.0,0.0,0.0,,,58624.0,MYS,2094024.0,False,0.027995858691208887
Malaysia,MYS,1910,0.0,234496.0,0.0,0.0,,,234496.0,MYS,2684056.0,False,0.08736628445904258
Malaysia,MYS,1920,450672.0,659520.0,0.0,0.0,,,1110192.0,MYS,3274070.0,False,0.33908621379506243
Malaysia,MYS,1930,2145581.0,1525747.0,0.0,0.0,,,3671328.0,MYS,4069257.0,False,0.9022108950110549
Malaysia,MYS,1940,461664.0,2106800.0,0.0,0.0,,,2568464.0,MYS,5001715.0,False,0.5135166637843219
Malaysia,MYS,1950,3154923.0,388490.0,0.0,111935.0,0.0,,3655348.0,MYS,6098285.0,False,0.5994058985436069
Malaysia,MYS,1960,3821884.0,91520.0,141614.0,146432.0,,,4201450.0,MYS,7956200.0,False,0.5280724466453834
Malaysia,MYS,1970,13758529.0,62272.0,508672.0,43957.0,212459.0,,14585889.0,MYS,10178801.0,False,1.4329673013550417
Malaysia,MYS,1980,23031258.0,205211.0,1226926.0,139250.0,3429953.0,,28032598.0,MYS,12983361.0,False,2.1591171962329323
Malaysia,MYS,1990,35713010.0,5411728.0,3244500.0,6837024.0,3063104.0,,54269366.0,MYS,17833178.0,False,3.0431685255426713
Malaysia,MYS,2000,56152816.0,7873705.0,6587950.0,49671390.0,2592190.0,,122878051.0,MYS,22967817.0,False,5.350010016189175
Malaysia,MYS,2010,73375260.0,55337390.0,7059110.0,60807744.0,2766593.0,,199346097.0,MYS,28655771.0,False,6.956577682031309
Malaysia,MYS,2020,69539060.0,94069540.0,11291775.0,83744380.0,4554649.0,,263199404.0,MYS,33889555.0,False,7.766387136095473
Maldives,MDV,1980,43968.0,,0.0,,,,43968.0,MDV,164843.0,False,0.26672652159933996
Maldives,MDV,1990,172208.0,,0.0,,,,172208.0,MDV,224772.0,False,0.7661452494082893
Maldives,MDV,2000,450672.0,,0.0,,0.0,,450672.0,MDV,282025.0,False,1.5979859941494547
Maldives,MDV,2010,934320.0,,0.0,,0.0,,934320.0,MDV,360801.0,False,2.5895715366642555
Maldives,MDV,2020,1678112.0,,0.0,,0.0,,1678112.0,MDV,502127.0,False,3.34200710178899
Mali,MLI,1960,120912.0,,0.0,,,,120912.0,MLI,5402549.0,False,0.022380546664176486
Mali,MLI,1970,201520.0,,0.0,,,,201520.0,MLI,6276476.0,False,0.0321071888110462
Mali,MLI,1980,381056.0,,10287.0,,,,391343.0,MLI,7530521.0,False,0.05196758630644546
Mali,MLI,1990,414032.0,,8211.0,,,,422243.0,MLI,9178827.0,False,0.04600184751275953
Mali,MLI,2000,1066224.0,,0.0,,0.0,,1066224.0,MLI,11559291.0,False,0.09223956728833975
Mali,MLI,2010,2088480.0,,,,0.0,,2088480.0,MLI,15945201.0,False,0.13097859349656363
Mali,MLI,2020,5789120.0,,658738.0,,0.0,,6447858.0,MLI,21713839.0,False,0.29694693784917536
Malta,MLT,1950,197856.0,47632.0,0.0,,,,245488.0,MLT,294684.0,True,0.8330550691588278
Malta,MLT,1960,333344.0,7408.0,0.0,,,,340752.0,MLT,330829.0,True,1.0299943475330156
Malta,MLT,1970,659520.0,3664.0,0.0,,,,663184.0,MLT,326016.0,True,2.0342069100903024
Malta,MLT,1980,1018592.0,3664.0,0.0,,,,1022256.0,MLT,342882.0,True,2.981363851120794
Malta,MLT,1990,1715978.0,709556.0,0.0,56.0,0.0,1806.0,2427396.0,MLT,367913.0,True,6.597744575483878
Malta,MLT,2000,2467538.0,29.0,0.0,29.0,0.0,559.0,2468155.0,MLT,399905.0,True,6.171853315162351
Malta,MLT,2010,2618370.0,32.0,0.0,32.0,0.0,706.0,2619140.0,MLT,422652.0,True,6.196918505058536
Malta,MLT,2020,863295.0,0.0,0.0,736261.0,0.0,836.0,1600392.0,MLT,518213.0,True,3.0882899502714136
Marshall Islands,MHL,2000,98928.0,,0.0,,0.0,,98928.0,MHL,50721.0,False,1.9504347311764358
Marshall Islands,MHL,2010,135568.0,,0.0,,0.0,,135568.0,MHL,52065.0,False,2.603822145395179
Marshall Islands,MHL,2020,146560.0,,0.0,,0.0,,146560.0,MHL,42728.0,False,3.4300692754165887
Mauritania,MRT,1870,,,0.0,,,,0.0,MRT,307676.0,False,0.0
Mauritania,MRT,1880,,,0.0,,,,0.0,MRT,320810.0,False,0.0
Mauritania,MRT,1890,,,0.0,,,,0.0,MRT,337827.0,False,0.0
Mauritania,MRT,1900,,,0.0,,,,0.0,MRT,359492.0,False,0.0
Mauritania,MRT,1910,,,0.0,,,,0.0,MRT,388783.0,False,0.0
Mauritania,MRT,1920,,,0.0,,,,0.0,MRT,413307.0,False,0.0
Mauritania,MRT,1930,,,0.0,,,,0.0,MRT,476866.0,False,0.0
Mauritania,MRT,1940,,,0.0,,,,0.0,MRT,549640.0,False,0.0
Mauritania,MRT,1950,,,0.0,,,,0.0,MRT,657723.0,False,0.0
Mauritania,MRT,1960,36640.0,,0.0,,,,36640.0,MRT,824307.0,False,0.044449458757477495
Mauritania,MRT,1970,395712.0,32976.0,0.0,,,,428688.0,MRT,1099815.0,False,0.3897819178680051
Mauritania,MRT,1980,615466.0,14742.0,0.0,,,,630208.0,MRT,1474047.0,False,0.427535892681848
Mauritania,MRT,1990,839056.0,14656.0,0.0,,,,853712.0,MRT,1951881.0,False,0.43737912301006054
Mauritania,MRT,2000,1113856.0,0.0,0.0,,0.0,,1113856.0,MRT,2613451.0,False,0.42620121823596463
Mauritania,MRT,2010,2044512.0,,0.0,,49008.0,,2093520.0,MRT,3390967.0,False,0.6173814136203626
Mauritania,MRT,2020,4781520.0,,0.0,,0.0,,4781520.0,MRT,4600135.0,False,1.0394303645436493
Mauritius,MUS,1950,70905.0,130614.99,0.0,,,,201519.99,MUS,525561.0,False,0.38343786924828893
Mauritius,MUS,1960,172208.0,7328.0,0.0,,,,179536.0,MUS,680332.0,False,0.2638946867117819
Mauritius,MUS,1970,498304.0,0.0,0.0,,,,498304.0,MUS,827701.0,False,0.6020338262246874
Mauritius,MUS,1980,586263.0,3641.0,0.0,,,,589904.0,MUS,954222.0,False,0.6182041495584885
Mauritius,MUS,1990,1264080.0,197856.0,0.0,,,,1461936.0,MUS,1089033.0,False,1.3424166209839372
Mauritius,MUS,2000,2095808.0,593568.0,0.0,,0.0,,2689376.0,MUS,1216632.0,False,2.210509011763623
Mauritius,MUS,2010,2341296.0,1571856.0,0.0,,0.0,,3913152.0,MUS,1282710.0,False,3.050691114905162
Mauritius,MUS,2020,2255531.0,1551365.0,0.0,,0.0,,3806896.0,MUS,1283230.0,False,2.966651340757308
Mexico,MEX,1870,,10454.0,,,,,10454.0,MEX,9178007.0,False,0.0011390272419709421
Mexico,MEX,1880,,88427.0,,,,,88427.0,MEX,10259540.0,False,0.008619002411414157
